가맹정보공개서등록번호,브랜드명,업종대분류명,업종중분류명,기준년도,지역명,가맹점수,평균매출금액,면적단위평균매출금액,화폐단위코드명,해당여부
20080300042,불촌두마리치킨,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20080300042,불촌두마리치킨,외식,치킨,2022,전체,10.0,74538.0,7235.0,(단위 :천원),
20080300046,통뼈감자탕,외식,한식,2022,서울,1.0,0.0,0.0,(단위 :천원),
20080300046,통뼈감자탕,외식,한식,2022,전체,74.0,43748.0,950.0,(단위 :천원),
20080400001,아주커,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20080400001,아주커,외식,치킨,2022,전체,68.0,254027.0,25507.0,(단위 :천원),
20080400011,풍년제과,외식,제과제빵,2022,서울,2.0,0.0,0.0,(단위 :천원),
20080400011,풍년제과,외식,제과제빵,2022,전체,16.0,273481.0,17726.0,(단위 :천원),
20080400017,조선CH.S치킨,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20080400017,조선CH.S치킨,외식,치킨,2022,전체,22.0,131990.0,5992.0,(단위 :천원),
20080400023,임실치즈피자,외식,피자,2022,서울,0.0,0.0,0.0,(단위 :천원),
20080400023,임실치즈피자,외식,피자,2022,전체,26.0,101392.0,6122.0,(단위 :천원),
20080400025,다사랑,외식,치킨,2022,서울,1.0,0.0,0.0,(단위 :천원),
20080400025,다사랑,외식,치킨,2022,전체,96.0,466767.0,9919.0,(단위 :천원),
20080400028,지정환피자,외식,패스트푸드,2022,서울,5.0,136564.0,9883.0,(단위 :천원),
20080400028,지정환피자,외식,패스트푸드,2022,전체,65.0,139333.0,9069.0,(단위 :천원),
20080400030,임실N치즈피자,외식,피자,2022,서울,2.0,0.0,0.0,(단위 :천원),
20080400030,임실N치즈피자,외식,피자,2022,전체,54.0,109700.0,3874.0,(단위 :천원),
20080400035,신포우리만두,외식,분식,2022,서울,1.0,0.0,0.0,(단위 :천원),
20080400035,신포우리만두,외식,분식,2022,전체,106.0,341791.0,12908.0,(단위 :천원),
20080400039,까투리,외식,주점,2022,서울,0.0,0.0,0.0,(단위 :천원),
20080400039,까투리,외식,주점,2022,전체,221.0,0.0,0.0,(단위 :천원),
20080400046,심청아배고파,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20080400046,심청아배고파,외식,기타 외식,2022,전체,10.0,190638.0,3364.0,(단위 :천원),
20080400052,투사랑,외식,주점,2022,서울,0.0,0.0,0.0,(단위 :천원),
20080400052,투사랑,외식,주점,2022,전체,53.0,48643.0,3261.0,(단위 :천원),
20080500003,대관령양푼이동태찌개,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20080500003,대관령양푼이동태찌개,외식,한식,2022,전체,16.0,175622.0,3299.0,(단위 :천원),N
20080500004,토스트굽는사람들,외식,기타 외식,2022,서울,1.0,0.0,0.0,(단위 :천원),
20080500004,토스트굽는사람들,외식,기타 외식,2022,전체,55.0,0.0,0.0,(단위 :천원),
20080500005,장충동왕족발보쌈,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20080500005,장충동왕족발보쌈,외식,한식,2022,전체,87.0,55573.0,2809.0,(단위 :천원),
20080500012,5.5닭갈비,외식,한식,2022,서울,2.0,0.0,0.0,(단위 :천원),
20080500012,5.5닭갈비,외식,한식,2022,전체,54.0,65195.0,1693.0,(단위 :천원),
20080500015,배스킨라빈스,외식,아이스크림/빙수 ,2022,서울,275.0,662486.0,35539.0,(단위 :천원),
20080500015,배스킨라빈스,외식,아이스크림/빙수 ,2022,전체,1653.0,638566.0,31060.0,(단위 :천원),
20080500016,던킨/던킨도너츠,외식,제과제빵,2022,서울,90.0,420147.0,22791.0,(단위 :천원),
20080500016,던킨/던킨도너츠,외식,제과제빵,2022,전체,633.0,367663.0,18472.0,(단위 :천원),
20080500019,원할머니,외식,한식,2022,서울,68.0,730967.0,30053.0,(단위 :천원),
20080500019,원할머니,외식,한식,2022,전체,323.0,548941.0,22221.0,(단위 :천원),
20080500020,박가부대,외식,한식,2022,서울,25.0,294171.0,11428.0,(단위 :천원),
20080500020,박가부대,외식,한식,2022,전체,92.0,251028.0,9553.0,(단위 :천원),
20080500023,신정골,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20080500023,신정골,외식,한식,2022,전체,11.0,124257.0,2863.0,(단위 :천원),
20080500027,길성이,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20080500027,길성이,외식,한식,2022,전체,14.0,383275.0,4414.0,(단위 :천원),
20080500029,굴세상,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20080500029,굴세상,외식,기타 외식,2022,전체,55.0,288450.0,7668.0,(단위 :천원),
20080500030,치킨퐁,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20080500030,치킨퐁,외식,치킨,2022,전체,12.0,174498.0,5373.0,(단위 :천원),
20080500031,이삭토스트,외식,분식,2022,서울,180.0,235736.0,26739.0,(단위 :천원),
20080500031,이삭토스트,외식,분식,2022,전체,900.0,208455.0,19872.0,(단위 :천원),
20080500035,페리카나,외식,치킨,2022,서울,139.0,146665.0,15771.0,(단위 :천원),
20080500035,페리카나,외식,치킨,2022,전체,1056.0,134296.0,11382.0,(단위 :천원),
20080500036,가르텐호프앤레스트,외식,주점,2022,서울,3.0,0.0,0.0,(단위 :천원),
20080500036,가르텐호프앤레스트,외식,주점,2022,전체,39.0,177673.0,3923.0,(단위 :천원),
20080500052,병천황토방순대,외식,기타 외식,2022,서울,3.0,0.0,0.0,(단위 :천원),
20080500052,병천황토방순대,외식,기타 외식,2022,전체,36.0,101556.0,4098.0,(단위 :천원),
20080500053,노걸대,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20080500053,노걸대,외식,한식,2022,전체,41.0,304718.0,7439.0,(단위 :천원),
20080500055,팬도로시,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20080500055,팬도로시,외식,커피,2022,전체,6.0,107495.0,1885.0,(단위 :천원),
20080600001,신떡,외식,분식,2022,서울,2.0,0.0,0.0,(단위 :천원),
20080600001,신떡,외식,분식,2022,전체,26.0,123099.0,10821.0,(단위 :천원),
20080600002,교촌치킨,외식,치킨,2022,서울,227.0,932120.0,39810.0,(단위 :천원),
20080600002,교촌치킨,외식,치킨,2022,전체,1365.0,749040.0,34910.0,(단위 :천원),
20080600010,땅땅치킨,외식,치킨,2022,서울,15.0,137364.0,9928.0,(단위 :천원),
20080600010,땅땅치킨,외식,치킨,2022,전체,279.0,153576.0,7553.0,(단위 :천원),
20080600013,종국이두마리치킨,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20080600013,종국이두마리치킨,외식,치킨,2022,전체,43.0,162601.0,12761.0,(단위 :천원),
20080600014,호식이두마리치킨,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20080600014,호식이두마리치킨,외식,치킨,2022,전체,0.0,0.0,0.0,(단위 :천원),
20080600017,계동치킨,외식,치킨,2022,서울,12.0,0.0,0.0,(단위 :천원),
20080600017,계동치킨,외식,치킨,2022,전체,86.0,0.0,0.0,(단위 :천원),
20080600021,에디슨치킨,외식,치킨,2022,서울,2.0,0.0,0.0,(단위 :천원),
20080600021,에디슨치킨,외식,치킨,2022,전체,11.0,37081.0,2587.0,(단위 :천원),
20080600030,핸즈커피 (HANDS COFFEE),외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20080600030,핸즈커피 (HANDS COFFEE),외식,커피,2022,전체,80.0,266155.0,3730.0,(단위 :천원),
20080600034,모캄보,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20080600034,모캄보,외식,커피,2022,전체,18.0,131127.0,2598.0,(단위 :천원),
20080600043,이동근선산곱창.막창,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20080600043,이동근선산곱창.막창,외식,기타 외식,2022,전체,2.0,0.0,0.0,(단위 :천원),
20090100001,꾼노리,외식,주점,2022,서울,5.0,0.0,0.0,(단위 :천원),
20090100001,꾼노리,외식,주점,2022,전체,13.0,0.0,0.0,(단위 :천원),
20090100037,종로김밥,외식,기타 외식,2022,서울,29.0,274996.0,19094.0,(단위 :천원),
20090100037,종로김밥,외식,기타 외식,2022,전체,57.0,355894.0,24036.0,(단위 :천원),
20090100046,정든닭발,외식,기타 외식,2022,서울,4.0,0.0,0.0,(단위 :천원),
20090100046,정든닭발,외식,기타 외식,2022,전체,25.0,343419.0,10282.0,(단위 :천원),
20090100054,핸델앤그레텔,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20090100054,핸델앤그레텔,외식,커피,2022,전체,0.0,0.0,0.0,(단위 :천원),
20090100067,야들리애,외식,치킨,2022,서울,4.0,0.0,0.0,(단위 :천원),
20090100067,야들리애,외식,치킨,2022,전체,38.0,196570.0,9319.0,(단위 :천원),
20090100089,오구쌀피자,외식,피자,2022,서울,53.0,103727.0,11564.0,(단위 :천원),N
20090100089,오구쌀피자,외식,피자,2022,전체,448.0,124327.0,11123.0,(단위 :천원),N
20090100099,신마포갈매기,외식,한식,2022,서울,15.0,493248.0,13113.0,(단위 :천원),
20090100099,신마포갈매기,외식,한식,2022,전체,96.0,377557.0,16202.0,(단위 :천원),
20090100126,스쿨푸드,외식,분식,2022,서울,27.0,850989.0,32605.0,(단위 :천원),
20090100126,스쿨푸드,외식,분식,2022,전체,77.0,671866.0,27034.0,(단위 :천원),
20090100151,림스치킨,외식,치킨,2022,서울,6.0,0.0,0.0,(단위 :천원),
20090100151,림스치킨,외식,치킨,2022,전체,59.0,0.0,0.0,(단위 :천원),
20090100165,홍짜장,외식,중식,2022,서울,19.0,182871.0,13161.0,(단위 :천원),
20090100165,홍짜장,외식,중식,2022,전체,94.0,195787.0,11934.0,(단위 :천원),
20090100193,카페데베르,외식,커피,2022,서울,2.0,0.0,0.0,(단위 :천원),
20090100193,카페데베르,외식,커피,2022,전체,2.0,282992.0,6475.0,(단위 :천원),
20090100195,국수나무,외식,분식,2022,서울,0.0,,,(단위 :천원),N
20090100195,국수나무,외식,분식,2022,전체,272.0,274456.0,14843.0,(단위 :천원),N
20090100232,온누리장작구이,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20090100232,온누리장작구이,외식,한식,2022,전체,9.0,700686.0,11063.0,(단위 :천원),
20090100237,호봉토스트,외식,패스트푸드,2022,서울,4.0,0.0,0.0,(단위 :천원),
20090100237,호봉토스트,외식,패스트푸드,2022,전체,25.0,199971.0,26390.0,(단위 :천원),
20090100248,해늘찹쌀순대,외식,한식,2022,서울,1.0,0.0,0.0,(단위 :천원),N
20090100248,해늘찹쌀순대,외식,한식,2022,전체,7.0,226243.0,7527.0,(단위 :천원),N
20090100251,파스쿠찌,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20090100251,파스쿠찌,외식,커피,2022,전체,0.0,0.0,0.0,(단위 :천원),
20090100258,맛데이,외식,치킨,2022,서울,1.0,0.0,0.0,(단위 :천원),
20090100258,맛데이,외식,치킨,2022,전체,6.0,56739.0,654.0,(단위 :천원),
20090100259,육쌈냉면,외식,한식,2022,서울,39.0,493368.0,19346.0,(단위 :천원),
20090100259,육쌈냉면,외식,한식,2022,전체,96.0,490519.0,17079.0,(단위 :천원),
20090100286,보용만두,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20090100286,보용만두,외식,기타 외식,2022,전체,6.0,56502.0,4484.0,(단위 :천원),
20090100310,서래갈매기,외식,한식,2022,서울,3.0,0.0,0.0,(단위 :천원),N
20090100310,서래갈매기,외식,한식,2022,전체,16.0,368684.0,10774.0,(단위 :천원),N
20090100325,닐리,외식,서양식,2022,서울,5.0,510615.0,20173.0,(단위 :천원),
20090100325,닐리,외식,서양식,2022,전체,21.0,370147.0,15494.0,(단위 :천원),
20090100341,소노야,외식,일식,2022,서울,7.0,274199.0,17041.0,(단위 :천원),
20090100341,소노야,외식,일식,2022,전체,22.0,161258.0,9863.0,(단위 :천원),
20090100349,우리집다음에맛있는집양평해장국,외식,기타 외식,2022,서울,4.0,0.0,0.0,(단위 :천원),
20090100349,우리집다음에맛있는집양평해장국,외식,기타 외식,2022,전체,106.0,333252.0,7323.0,(단위 :천원),
20090100355,아이러브피자,외식,피자,2022,서울,5.0,91704.0,11821.0,(단위 :천원),
20090100355,아이러브피자,외식,피자,2022,전체,28.0,114586.0,8657.0,(단위 :천원),
20090100366,돈통마늘보쌈,외식,기타 외식,2022,서울,5.0,331519.0,12432.0,(단위 :천원),
20090100366,돈통마늘보쌈,외식,기타 외식,2022,전체,61.0,351258.0,10271.0,(단위 :천원),
20090100370,토대력,외식,기타 외식,2022,서울,0.0,,,(단위 :천원),N
20090100370,토대력,외식,기타 외식,2022,전체,22.0,223188.0,7258.0,(단위 :천원),N
20090100377,코페아커피(COFFEA COFFEE),외식,커피,2022,서울,1.0,0.0,0.0,(단위 :천원),
20090100377,코페아커피(COFFEA COFFEE),외식,커피,2022,전체,9.0,137151.0,3477.0,(단위 :천원),
20090100465,커핀그루나루,외식,커피,2022,서울,7.0,302567.0,4697.0,(단위 :천원),
20090100465,커핀그루나루,외식,커피,2022,전체,9.0,305012.0,5330.0,(단위 :천원),
20090100469,마파치킨,외식,치킨,2022,서울,1.0,0.0,0.0,(단위 :천원),N
20090100469,마파치킨,외식,치킨,2022,전체,5.0,152629.0,8302.0,(단위 :천원),N
20090100478,한촌설렁탕,외식,한식,2022,서울,32.0,733546.0,17199.0,(단위 :천원),
20090100478,한촌설렁탕,외식,한식,2022,전체,129.0,548238.0,12079.0,(단위 :천원),
20090100479,순흥골,외식,한식,2022,서울,5.0,1207826.0,23683.0,(단위 :천원),N
20090100479,순흥골,외식,한식,2022,전체,7.0,792884.0,17778.0,(단위 :천원),N
20090100484,오래오래장충동왕족발보쌈,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20090100484,오래오래장충동왕족발보쌈,외식,한식,2022,전체,3.0,0.0,0.0,(단위 :천원),N
20090100498,한신포차,외식,한식,2022,서울,21.0,783884.0,14052.0,(단위 :천원),
20090100498,한신포차,외식,한식,2022,전체,129.0,592666.0,10802.0,(단위 :천원),
20090100499,미정국수0410,외식,분식,2022,서울,9.0,322986.0,21516.0,(단위 :천원),
20090100499,미정국수0410,외식,분식,2022,전체,27.0,300965.0,20061.0,(단위 :천원),
20090100502,빽다방,외식,커피,2022,서울,254.0,327351.0,27340.0,(단위 :천원),
20090100502,빽다방,외식,커피,2022,전체,1228.0,297393.0,20432.0,(단위 :천원),
20090100503,델리커리(DELHICURRY),외식,기타 외식,2022,서울,11.0,385003.0,14273.0,(단위 :천원),
20090100503,델리커리(DELHICURRY),외식,기타 외식,2022,전체,25.0,407835.0,12112.0,(단위 :천원),
20090100504,아비꼬,외식,기타 외식,2022,서울,29.0,457265.0,20356.0,(단위 :천원),N
20090100504,아비꼬,외식,기타 외식,2022,전체,94.0,378662.0,15902.0,(단위 :천원),N
20090100509,뽕뜨락피자,외식,피자,2022,서울,4.0,0.0,0.0,(단위 :천원),
20090100509,뽕뜨락피자,외식,피자,2022,전체,76.0,84257.0,5980.0,(단위 :천원),
20090100533,군선생,외식,주점,2022,서울,7.0,282203.0,11004.0,(단위 :천원),
20090100533,군선생,외식,주점,2022,전체,7.0,282203.0,11004.0,(단위 :천원),
20090100534,아리스타,외식,커피,2022,서울,14.0,139907.0,13582.0,(단위 :천원),
20090100534,아리스타,외식,커피,2022,전체,19.0,115408.0,12332.0,(단위 :천원),
20090100582,두리맛감자탕,외식,한식,2022,서울,2.0,0.0,0.0,(단위 :천원),
20090100582,두리맛감자탕,외식,한식,2022,전체,13.0,488609.0,10046.0,(단위 :천원),
20090100597,만복국수집,외식,주점,2022,서울,22.0,341669.0,17239.0,(단위 :천원),
20090100597,만복국수집,외식,주점,2022,전체,83.0,263120.0,11369.0,(단위 :천원),
20090300004,7번가피자,외식,피자,2022,서울,24.0,245108.0,18665.0,(단위 :천원),
20090300004,7번가피자,외식,피자,2022,전체,219.0,208620.0,12918.0,(단위 :천원),
20090300032,히노아지,외식,일식,2022,서울,2.0,0.0,0.0,(단위 :천원),N
20090300032,히노아지,외식,일식,2022,전체,43.0,274859.0,11061.0,(단위 :천원),N
20090300039,오븐에 꾸운 닭,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20090300039,오븐에 꾸운 닭,외식,치킨,2022,전체,120.0,181627.0,5203.0,(단위 :천원),
20090300048,조방낙지,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20090300048,조방낙지,외식,한식,2022,전체,19.0,0.0,0.0,(단위 :천원),
20090400012,카페일루이스,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20090400012,카페일루이스,외식,커피,2022,전체,27.0,44206.0,2262.0,(단위 :천원),
20090400025,현대옥,외식,한식,2022,서울,18.0,611012.0,21279.0,(단위 :천원),N
20090400025,현대옥,외식,한식,2022,전체,148.0,470470.0,11817.0,(단위 :천원),N
20090400030,콩시루,외식,한식,2022,서울,1.0,0.0,0.0,(단위 :천원),
20090400030,콩시루,외식,한식,2022,전체,12.0,232975.0,7556.0,(단위 :천원),
20090400036,커피볶는집,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20090400036,커피볶는집,외식,커피,2022,전체,4.0,76699.0,2514.0,(단위 :천원),
20090500007,경아두마리치킨,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20090500007,경아두마리치킨,외식,치킨,2022,전체,60.0,124546.0,8813.0,(단위 :천원),
20090600019,커피명가,외식,커피,2022,서울,1.0,0.0,0.0,(단위 :천원),
20090600019,커피명가,외식,커피,2022,전체,40.0,223222.0,4439.0,(단위 :천원),
20090600020,바르미샤브칼국수,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20090600020,바르미샤브칼국수,외식,기타 외식,2022,전체,4.0,414273.0,5652.0,(단위 :천원),
20090600036,정도너츠,외식,제과제빵,2022,서울,0.0,0.0,0.0,(단위 :천원),
20090600036,정도너츠,외식,제과제빵,2022,전체,8.0,97297.0,3164.0,(단위 :천원),
20090600037,바리스타비,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
